leaf_id,node_id,depth,x1_k,x1_d,x2_k,x2_d,x3_k,x3_d,y1_k,y1_d,y2_k,y2_d,y3_k,y3_d,w0,w1,w2,w3,w4
3605,7218,12,0,2,0,2,1,2,1,2,3,2,0,2,1070472613784073,2258027093586592,4503599627370496,974238446228879,-2766264272426029
3606,7219,12,1,2,0,2,1,2,1,2,3,2,0,2,1900102944679260,4503599627370496,447894556125420,3146855295295030,-3181965751426209
3607,7223,11,0,2,1,2,0,2,0,2,1,1,0,2,-401579120553905,-871541824133446,4503599627370496,-541283730647226,-2453245853477016
3608,7225,12,0,2,1,2,0,2,1,2,2,2,0,2,1143496463131809,-3094609692037880,4503599627370496,1290057955663831,-3472282479135030
3609,7226,12,0,2,1,2,0,2,1,2,3,2,0,2,-1150944653809668,258008992800579,1442616115791331,898471889596780,-2251799813685248
3610,7229,12,1,2,1,2,0,2,0,2,2,2,0,2,522609711084986,-1279048613113850,2251799813685248,-924372724986195,-1696573337544560
3611,7234,16,1,2,2,3,0,3,1,2,4,3,0,3,0,0,1,0,0
3612,7236,17,1,2,3,3,0,3,2,3,4,3,0,3,0,0,1,0,0
3613,7238,18,2,3,3,3,0,3,3,3,4,3,0,3,920725974858596,-4503599627370496,2469111918804091,1462139382506584,-3534309985278468
3614,7240,19,3,3,3,3,0,3,3,3,4,3,0,4,1420493357905031,-2251799813685248,531228820720913,802133787891491,-390117156688052
3615,7241,19,3,3,3,3,0,3,3,3,4,3,1,4,1723510856544632,-4503599627370496,924277271256868,4135446402772129,-495952866007379
3616,7243,16,1,2,2,3,0,3,1,2,5,3,0,3,1047655343484585,-4503599627370496,2679122416779926,729719633243983,-4190730840448166
3617,7244,16,1,2,3,3,0,3,1,2,5,3,0,3,787141485393214,-2251799813685248,513782597506565,955154903645314,-1654023750226569
3618,7245,14,1,2,1,2,1,3,1,2,2,2,0,3,-2504247385684333,-1462857972408219,2862504185294110,4449211889969724,-4503599627370496
3619,7246,13,1,2,1,2,0,2,1,2,2,2,1,3,-527315671069526,-3545334915571751,2262452682820722,4503599627370496,-2537738147042374
3620,7247,11,1,2,1,2,0,2,0,1,3,2,0,2,-2100772844937415,-1542709502998875,910392809467359,2093696620501186,-4503599627370496
3621,7251,12,0,2,1,2,1,2,0,2,2,2,0,2,1096845146709574,1695605674268850,2548678960253775,2907071406740943,-4503599627370496
3622,7252,12,0,2,1,2,1,2,1,2,2,2,0,2,-130766381482948,-325876013232283,2137641931582961,2142356921325153,-2251799813685248
3623,7253,11,0,2,1,2,1,2,0,1,3,2,0,2,-1258578132649462,-223786013407402,4503599627370496,2998647342423866,-2091721738072737
3624,7258,14,2,3,2,3,1,2,0,2,2,2,0,2,1699637851656708,309439144908827,1127372330051124,2112956691065357,-4503599627370496
3625,7260,15,3,3,2,3,2,3,0,2,2,2,0,2,1437928048367394,-1955549335436089,331334308622983,1835024256913998,-2251799813685248
3626,7262,16,3,3,2,3,3,3,0,2,4,3,0,2,884101753767155,-4503599627370496,-1560097206623337,3454871291830614,-2860993184703088
3627,7263,16,3,3,2,3,3,3,0,2,5,3,0,2,1081681055279426,-1531750422117031,-2926739773950659,4503599627370496,-3574332524006088
3628,7265,14,1,2,3,3,2,3,0,2,2,2,0,2,-573147911608685,-3704519577447922,1163956493750643,2304356716337527,-4503599627370496
3629,7267,15,2,3,3,3,3,3,0,2,2,2,0,2,0,0,0,0,-1
3630,7268,15,3,3,3,3,3,3,0,2,2,2,0,2,-255621357095545,-4114603983934181,-1132634982288032,4057764973388241,-4503599627370496
3631,7269,12,1,2,1,2,1,2,1,2,2,2,0,2,-184974007045729,-1727875822649679,288023605543172,4503599627370496,-1236229148433834
3632,7272,13,2,3,1,2,1,2,0,2,3,2,0,2,-1440694984888400,1158340649021689,686853491567321,3664203543086908,-4503599627370496
3633,7276,16,3,3,2,3,2,3,0,2,6,3,0,2,-160700657604501,-517155303441906,-1754259459621831,2269951365217064,-4503599627370496
3634,7277,16,3,3,2,3,2,3,0,2,7,3,0,2,-1689907742429658,576631485017201,-2794500570039886,1898453838405681,-4503599627370496
3635,7280,17,6,4,2,3,3,3,0,2,6,3,0,2,-877499263279573,455288985013678,-1477070533767091,2073811034690222,-2251799813685248
3636,7281,17,7,4,2,3,3,3,0,2,6,3,0,2,-1319245997977394,-666030387226604,-3955532232756743,4503599627370496,-1872819407766186
3637,7282,16,3,3,2,3,3,3,0,2,7,3,0,2,-3563576504421500,1556339926734197,-4503599627370496,3982384738892002,-1789358797064716
3638,7284,15,3,3,3,3,2,3,0,2,3,2,0,2,-4503599627370496,-1223475701001455,-849798873367306,29708294687663,-4165764616883993
3639,7285,15,3,3,3,3,3,3,0,2,3,2,0,2,-4503599627370496,-563811537200111,-1928258516201968,11593899929192,-1320200131850020
3640,7287,13,2,3,1,2,1,2,1,2,3,2,0,2,-434497118615405,389939686845121,947727147835929,1125899906842624,-618856070636350
3641,7288,13,3,3,1,2,1,2,1,2,3,2,0,2,-1145532559955409,159487517445297,1258295032554270,4503599627370496,723368144478234
3642,7294,12,0,2,0,2,0,2,0,2,2,2,1,2,1822907873572990,274568083109279,4503599627370496,-784408475698821,1294905301509784
3643,7300,17,0,3,0,3,1,2,0,3,4,3,2,3,4302280937277118,2116491340950725,1373839711666859,3916092535838648,4503599627370496
3644,7302,18,0,3,0,3,2,3,0,3,4,3,3,3,4503599627370496,-263670955957049,3465920605397359,1316628650552334,3830820359993027
3645,7303,18,0,3,0,3,3,3,0,3,4,3,3,3,4503599627370496,-1358142190046903,-1305743082308678,3325826825194558,1395863668931288
3646,7305,17,0,3,1,3,1,2,0,3,4,3,2,3,1859219795512122,-23432207477335,2251799813685248,1150342370878168,2191630960294090
3647,7307,18,0,3,1,3,2,3,0,3,4,3,3,3,4086941880339021,170688533087364,4503599627370496,306055009993572,2839034488082234
3648,7309,19,0,3,1,3,3,3,0,4,4,3,3,3,4503599627370496,724828393315577,952459623839582,1144654903124686,1347279911909066
3649,7310,19,0,3,1,3,3,3,1,4,4,3,3,3,1,0,0,0,0
3650,7312,16,1,3,0,3,1,2,0,3,4,3,1,2,4503599627370496,-249382666162833,1599369467370780,308339510510634,1976038932996539
3651,7314,17,1,3,1,3,2,3,0,3,4,3,1,2,4503599627370496,-404744523835245,4151475999083858,-470251195926791,1232296442723784
3652,7315,17,1,3,1,3,3,3,0,3,4,3,1,2,1,0,0,0,0
3653,7317,15,0,2,0,2,1,2,0,3,5,3,2,3,1169143353126041,171729768591436,2251799813685248,1361682922359727,-1784722944740592
3654,7320,17,0,3,0,3,1,2,0,3,5,3,3,3,715816048577691,2171692072561331,3049800390716138,4503599627370496,564231184247797
3655,7321,17,0,3,1,3,1,2,0,3,5,3,3,3,-292137550668466,2282894391558103,4503599627370496,3624735003273071,-2471715741040283
3656,7322,16,1,3,0,2,1,2,0,3,5,3,3,3,992533351409531,-62775641868395,2251799813685248,738527801707255,-1099696603739889
3657,7324,14,0,2,0,2,1,2,1,3,2,2,2,3,4503599627370496,-2219268125346962,2974834602940348,4348236351763952,804378030800869
3658,7326,15,0,2,0,2,1,2,1,3,4,3,3,3,4246895902284150,-4503599627370496,1492470428523080,1560190505104203,234265106851294
3659,7327,15,0,2,0,2,1,2,1,3,5,3,3,3,2226224951529459,-2251799813685248,1660127911019070,1491133071892706,-1503185639715864
3660,7329,12,0,2,1,2,0,2,0,2,2,2,1,2,0,0,1,0,0
3661,7335,17,0,3,2,3,2,3,0,3,4,3,1,2,2346980592126167,-563592495040904,4503599627370496,-1082899683406790,2479808139525066
3662,7339,20,0,4,2,3,3,3,0,4,4,3,2,3,2251799813685248,1243884370365587,1173675021872927,752923828369489,182267695114291
3663,7340,20,0,4,2,3,3,3,1,4,4,3,2,3,3633758534416341,-189403872981732,4054266922817957,4503599627370496,273340847553400
3664,7342,20,1,4,4,4,3,3,0,3,4,3,2,3,4503599627370496,816616397074589,1573956330598808,662663541575111,1366590278024908
3665,7343,20,1,4,5,4,3,3,0,3,4,3,2,3,4503599627370496,1578363983140660,976525622596953,-436404826851604,-2055165681356308
3666,7348,22,0,4,4,4,3,3,0,4,8,4,3,3,4503599627370496,615112747628028,875328512260453,625697560932122,1241339830738776
3667,7350,23,0,4,5,4,6,4,0,4,8,4,3,3,4503599627370496,-232570652579460,3591228755040074,-2802487253921299,2833637544523247
3668,7351,23,0,4,5,4,7,4,0,4,8,4,3,3,4503599627370496,676988260202854,-198204450855806,-429665031036735,-240638608332636
3669,7354,23,1,4,4,4,6,4,0,4,8,4,3,3,4503599627370496,-63196205318121,1800288949639833,-431070660581165,1348876075023716
3670,7355,23,1,4,4,4,7,4,0,4,8,4,3,3,1,0,0,0,0
3671,7356,22,1,4,5,4,3,3,0,4,8,4,3,3,4503599627370496,809689332780273,364781959644333,-1214839136295025,-1028820408177093
3672,7359,22,0,4,2,3,6,4,0,4,9,4,3,3,4503599627370496,376302541175401,2902454224766245,512390213291905,2383309874502202
3673,7360,22,0,4,2,3,7,4,0,4,9,4,3,3,4503599627370496,480426602877315,544908079968062,1250624153871203,-161846522296391
3674,7362,22,1,4,2,3,6,4,0,4,9,4,3,3,2251799813685248,5752539032029,1188880869523185,-57751167145697,820019320656585
3675,7363,22,1,4,2,3,7,4,0,4,9,4,3,3,1,0,0,0,0
3676,7367,22,0,4,4,4,3,3,1,4,8,4,3,3,4503599627370496,-1029366225335768,1153694070007545,2292135740177052,1038523238259362
3677,7369,23,0,4,5,4,6,4,1,4,8,4,3,3,4503599627370496,-1342813310398121,3301871543488059,-542580361531192,3435146668910840
3678,7370,23,0,4,5,4,7,4,1,4,8,4,3,3,1,0,0,0,0
3679,7371,21,1,4,2,3,3,3,1,4,8,4,3,3,4503599627370496,-3637993515951760,1093902893199674,1368504422095498,-47369270156429
3680,7372,20,0,3,2,3,3,3,1,4,9,4,3,3,4503599627370496,-1357406629872276,1525075976817530,3389783452028485,205965212711744
3681,7374,17,0,3,3,3,2,3,0,3,4,3,1,2,0,0,1,0,0
3682,7376,18,0,3,3,3,3,3,0,3,4,3,2,3,1710447242469172,2187473136095385,1339295959093856,630033290657462,-4503599627370496
3683,7381,22,0,4,3,3,6,4,0,4,8,4,3,3,2236842524416121,-1195419715790515,3906271223358466,-4503599627370496,2354197180410138
3684,7384,24,0,4,6,4,7,4,0,4,8,4,6,4,2718417323022584,2296370920893488,47946029163977,-2163185316106449,-4503599627370496
3685,7387,26,0,4,6,4,7,4,0,5,16,5,7,4,4503599627370496,1900858297293538,-780209855388455,-3577652724904170,-2097451956999144
3686,7390,28,0,5,6,4,14,5,0,5,17,5,7,4,4503599627370496,795678898595655,1056084000216269,-1601431626522270,-295472750085848
3687,7391,28,0,5,6,4,15,5,0,5,17,5,7,4,1,0,0,0,0
3688,7392,27,1,5,6,4,7,4,0,5,17,5,7,4,4503599627370496,1021286366452141,85314380240093,-1886890650807931,-2641739690765642
3689,7393,25,0,4,6,4,7,4,1,5,8,4,7,4,4503599627370496,397346933954252,271506196208445,-1922998501142113,-1810404366578726
3690,7395,24,0,4,7,4,7,4,0,4,8,4,6,4,0,0,0,0,-1
3691,7397,25,0,4,7,4,7,4,0,5,8,4,7,4,4503599627370496,1020188660305389,458303595773141,-2614877215863743,-2861425118666812
3692,7398,25,0,4,7,4,7,4,1,5,8,4,7,4,3273840690258131,-4200142420223349,1069607202553350,-1146993796230070,-4503599627370496
3693,7399,21,0,4,3,3,3,3,0,4,9,4,3,3,2184542363031642,1809409936505895,3650646637772305,1686856547360814,-4503599627370496
3694,7400,20,0,4,3,3,3,3,1,4,4,3,3,3,2338909063507880,-4503599627370496,1693129060733892,-738399982447561,-2926582414364932
3695,7401,19,1,4,3,3,3,3,0,3,4,3,3,3,3234136142683839,-4109927778927152,149611058993143,-2697772556087016,-4503599627370496
3696,7402,15,0,3,1,2,1,2,0,3,5,3,1,2,332324055526453,526703161160066,4503599627370496,2835743767282797,-3074625428909344
3697,7403,14,0,3,1,2,1,2,1,3,2,2,1,2,2672361097167225,-4503599627370496,1728666706155002,1557457180895930,-626068743138096
3698,7406,15,1,3,2,3,2,3,0,2,2,2,1,2,3989132855113418,-1189873068862453,4503599627370496,-2227189514544192,-1639056451175362
3699,7407,15,1,3,2,3,3,3,0,2,2,2,1,2,4503599627370496,-696796828146370,1224127920789972,198753335607255,-653880558556638
3700,7408,14,1,3,3,3,1,2,0,2,2,2,1,2,732365166178671,-1817430167553503,1196454787619324,-342211962313789,-2251799813685248
3701,7411,12,1,2,0,2,0,2,0,2,2,2,1,2,1617202666182064,1712695165878245,2251799813685248,-1423457514665851,-558573079033097
3702,7412,12,1,2,0,2,1,2,0,2,2,2,1,2,4503599627370496,-395331607055466,19095584408273,-894971126199248,-540716703318410
3703,7414,12,1,2,1,2,0,2,0,2,2,2,1,2,-647345780909641,-1048279716172179,4503599627370496,-1297674851837229,-705032555161071
3704,7417,14,2,3,1,2,2,3,0,2,2,2,1,2,1683892947361844,-4503599627370496,2030834458582740,-195409027268837,-4082508564205006
3705,7418,14,2,3,1,2,3,3,0,2,2,2,1,2,3800572180125640,-4503599627370496,265131228646589,2554944622531386,-3486901824560124
3706,7419,13,3,3,1,2,1,2,0,2,2,2,1,2,3073731049401305,-4503599627370496,-135335397017980,1406257995895664,-1825097573746693
3707,7422,11,0,1,0,2,0,2,1,2,2,2,1,2,2480277549139937,-4503599627370496,2646517019254404,-109223304421548,1316194821240727
3708,7425,13,0,2,0,2,1,2,1,2,2,2,2,3,4503599627370496,-2237688374952976,2958648558079149,1724741501149537,-1740217705883613
3709,7427,14,0,2,0,2,1,2,1,2,4,3,3,3,1338645041627825,-4503599627370496,-6865028854516,993402802825852,-4224345106674190
3710,7428,14,0,2,0,2,1,2,1,2,5,3,3,3,163781359060493,-1740932825763486,2088675925221065,683944009775621,-4503599627370496
3711,7430,13,1,2,0,2,1,2,1,2,2,2,2,3,3004364498475136,685080033204920,2348250493870761,4503599627370496,332618916520411
3712,7431,13,1,2,0,2,1,2,1,2,2,2,3,3,1278749010156021,-1122762033014451,601821737091506,978494383827960,-2251799813685248
3713,7434,12,0,2,1,2,0,2,1,2,2,2,1,2,-271012006408275,-4503599627370496,3546835343692733,2956413897091848,1356833828114339
3714,7436,13,1,2,1,2,0,2,1,2,2,2,2,3,330937508226823,-1394700520587797,2508669177458155,4503599627370496,1144299098251164
3715,7437,13,1,2,1,2,0,2,1,2,2,2,3,3,771645260119235,-803051224656710,4503599627370496,3163083883007252,2522449870334528
3716,7439,12,0,2,1,2,1,2,1,2,2,2,1,2,-959439906110199,-2251799813685248,2087579928828194,1704791490294291,-1178967536342442
3717,7441,13,1,2,1,2,1,2,1,2,2,2,2,3,1416493086594321,-2000185764591465,1053830340773076,4503599627370496,555670342447070
3718,7442,13,1,2,1,2,1,2,1,2,2,2,3,3,-336358793602710,-2251799813685248,587041113012929,1257900544207969,-487422810954806
3719,7446,11,0,2,0,2,0,1,0,2,3,2,1,2,1611845367393646,214066682489771,4503599627370496,1029860937043387,-2188040291845604
3720,7449,13,1,2,0,3,0,2,0,2,3,2,1,2,3208544377039360,3083670126810452,4503599627370496,655157623987563,-4395014377743644
3721,7451,14,1,2,1,3,0,3,0,2,3,2,1,2,0,0,1,0,0
3722,7452,14,1,2,1,3,1,3,0,2,3,2,1,2,2506187193524464,420357119824127,1537507498117362,71860974837727,-4503599627370496
3723,7454,13,1,2,0,3,1,2,0,2,3,2,1,2,4503599627370496,3764839342666293,732968652261858,2170318138305727,-1454800184763505
3724,7456,14,2,3,1,3,1,2,0,2,3,2,1,2,4503599627370496,2626416125498317,674856989912095,673484086774385,-2854731072773004
3725,7459,16,3,3,1,3,2,3,0,2,6,3,1,2,2251799813685248,781707909445640,-981265820342584,450876823667131,-1161075890824383
3726,7461,17,3,3,1,3,2,3,0,2,7,3,2,3,4276611457698220,2049044471966654,-4374095702974655,4503599627370496,-1770817816319306
3727,7462,17,3,3,1,3,2,3,0,2,7,3,3,3,4503599627370496,-769296029845591,-2235552425399212,1870274713226922,599610425727406
3728,7463,15,3,3,1,3,3,3,0,2,3,2,1,2,4503599627370496,1633630079627325,-1599097177392387,3024214275506939,2523802954067962
3729,7467,13,0,2,0,2,0,2,1,2,3,2,2,3,0,0,0,0,-1
3730,7468,13,0,2,0,2,0,2,1,2,3,2,3,3,2115003596647826,-4503599627370496,2958486109988140,-1181382142151068,210977179132833
3731,7470,13,0,2,0,2,1,2,1,2,3,2,2,3,4503599627370496,-171586516298124,4002401776830299,-1356399154194826,-3147776974680930
3732,7473,15,0,2,0,3,1,2,1,2,6,3,3,3,0,0,0,0,-1
3733,7474,15,0,2,1,3,1,2,1,2,6,3,3,3,1849740008749960,-2339747770474940,3366086527444368,-769039932923301,-4503599627370496
3734,7475,14,0,2,0,2,1,2,1,2,7,3,3,3,4503599627370496,-948916373475958,634666553992515,-3253759089986425,-617406519683335
3735,7477,12,1,2,0,2,0,2,1,2,3,2,1,2,3093775913332974,-4503599627370496,3109835650200873,1004715023452873,-1873652471345600
3736,7481,15,1,2,0,3,2,3,1,2,3,2,2,3,2665088772468928,2468152097055832,3595417671276018,1595330736578337,-4503599627370496
3737,7483,16,1,2,0,3,2,3,2,3,3,2,3,3,1,0,0,0,0
3738,7485,17,2,3,0,3,2,3,3,3,3,2,3,3,2251799813685248,-621203353754451,660526901076540,-1159604210097623,-1342014178946792
3739,7486,17,3,3,0,3,2,3,3,3,3,2,3,3,3892610558232064,-2312272048595084,4503599627370496,75781832163694,-731182291459443
3740,7489,16,2,3,0,3,3,3,1,2,3,2,2,3,1,0,0,0,0
3741,7491,17,2,3,0,3,3,3,1,2,6,3,3,3,4503599627370496,787023489134944,3353165033791743,-1550646624882415,-3876130448035909
3742,7492,17,2,3,0,3,3,3,1,2,7,3,3,3,4503599627370496,1090327234327870,2212096642385450,-2939916935107444,219074981090101
3743,7494,16,3,3,0,3,3,3,2,3,3,2,1,2,4503599627370496,1781415866262218,426290307940399,3529076211028574,514694032951554
3744,7497,18,3,3,0,3,3,3,3,3,6,3,2,3,3071905411293185,3710461539367106,3332693364129707,4503599627370496,-2595434913931155
3745,7499,19,3,3,0,3,6,4,3,3,6,3,3,3,1,0,0,0,0
3746,7501,20,3,3,0,3,7,4,6,4,6,3,3,3,4441798126151902,2309949895124638,4503599627370496,2081473247891159,-1627733595636173
3747,7503,21,3,3,0,3,7,4,7,4,6,3,6,4,2833436112762713,2450175997534654,4503599627370496,2772601986225636,-3418032231890666
3748,7505,22,3,3,0,3,7,4,7,4,12,4,7,4,3861475603104219,-2031015646903990,2875686695662964,1490276544255015,-4503599627370496
3749,7507,23,3,3,0,4,7,4,7,4,13,4,7,4,4503599627370496,1536567936617929,2215327026561058,-396393169853764,-2912064161742157
3750,7509,24,6,4,1,4,7,4,7,4,13,4,7,4,2218349813025896,-10191587910545,4503599627370496,343790799739702,-2771438019456450
3751,7510,24,7,4,1,4,7,4,7,4,13,4,7,4,1250907618175409,581333798782249,4503599627370496,2232516829590406,-2996149127101873
3752,7512,18,3,3,0,3,3,3,3,3,7,3,2,3,-414039727154960,3679371674042786,4503599627370496,1393170918266434,-2793318301798849
3753,7514,19,3,3,0,3,3,3,6,4,7,3,3,3,4503599627370496,1234962812984052,1471700575519792,1575379438910413,3189571655835318
3754,7518,22,6,4,0,4,6,4,7,4,7,3,3,3,4503599627370496,-570549273324572,849865358889249,-2446135981853894,788586329956870
3755,7520,23,7,4,0,4,6,4,7,4,7,3,6,4,1125899906842624,345795722992377,913529528415145,-610073811856044,-56762793791572
3756,7521,23,7,4,0,4,6,4,7,4,7,3,7,4,2674985104528000,-1367869053178289,4503599627370496,-1302641409855675,1823029713461407
3757,7523,22,6,4,1,4,6,4,7,4,7,3,3,3,4503599627370496,-760498055175719,3148548937579218,-3531723270630330,273072990258819
3758,7526,24,7,4,1,4,6,4,7,4,14,4,6,4,1675414610557607,194260168144913,4503599627370496,1548210271833001,-2049977241444272
3759,7527,24,7,4,1,4,6,4,7,4,15,4,6,4,993441127793505,-302308117450931,4503599627370496,215580406394158,193750925277996
3760,7528,23,7,4,1,4,6,4,7,4,7,3,7,4,1171430929809415,-1366888269421030,4503599627370496,-170432158688506,1204838843218415
3761,7531,22,6,4,0,3,7,4,7,4,7,3,6,4,1780822165016401,998230600343689,2251799813685248,-910156894807847,-931380034665226
3762,7533,23,6,4,0,3,7,4,7,4,14,4,7,4,1046654611203354,-124394316462671,2251799813685248,-479218655936189,742430543980017
3763,7534,23,6,4,0,3,7,4,7,4,15,4,7,4,1627955441451410,-1575139983511244,3804750808067936,-1439491791587821,4503599627370496
3764,7537,23,7,4,0,4,7,4,7,4,7,3,6,4,1434894991750774,1516885674066873,2251799813685248,-1167582116574294,-653565770126488
3765,7539,24,7,4,0,4,7,4,7,4,14,4,7,4,4503599627370496,1375202172780428,3854129850381502,1260145697758501,-2982972194667707
3766,7541,25,7,4,0,4,7,4,14,5,15,4,7,4,3966443837684478,135500031370458,1955204291930679,1268770390425672,4503599627370496
3767,7543,26,7,4,0,4,14,5,15,5,15,4,7,4,1289989432318242,-597064560235866,4503599627370496,-583659632363811,2255347602638338
3768,7544,26,7,4,0,4,15,5,15,5,15,4,7,4,674600536050468,158665229572091,4503599627370496,-7698157282675,183862975281953
3769,7546,23,7,4,1,4,7,4,7,4,7,3,6,4,-86616723507261,1526413969322574,4503599627370496,753030606508804,-1339798320708689
3770,7549,25,7,4,1,4,7,4,14,5,14,4,7,4,2734881386767845,-725880790153895,4503599627370496,2694452075906686,2531640004711309
3771,7551,26,7,4,1,4,14,5,15,5,14,4,7,4,2084651784252189,-535145383418592,4503599627370496,1271752378060933,-2339573151992586
3772,7552,26,7,4,1,4,15,5,15,5,14,4,7,4,0,0,1,0,0
3773,7554,25,7,4,1,4,7,4,14,5,15,4,7,4,2282876194366441,-873532893368974,3167032909804703,2610195812611204,4503599627370496
3774,7556,26,14,5,1,4,7,4,15,5,15,4,7,4,212982065244690,-325672796879336,2251799813685248,-302294638506775,1107731607444964
3775,7558,27,15,5,1,4,14,5,15,5,15,4,7,4,0,0,1,0,0
3776,7559,27,15,5,1,4,15,5,15,5,15,4,7,4,-578928076224724,284050702770513,4503599627370496,731391475321540,-332615120722439
3777,7563,16,2,3,1,3,2,3,1,2,3,2,2,3,808386338279040,-184572012817724,4503599627370496,780403526118206,-1849756525389253
3778,7564,16,2,3,1,3,2,3,1,2,3,2,3,3,3773564822959666,-2743291520386008,4503599627370496,-879910834417717,-112812070386229
3779,7566,16,2,3,1,3,3,3,1,2,3,2,2,3,1707340710685976,1175940981341317,4503599627370496,1129285723014112,-833024402990722
